,Date,GoldPrice,GoldVolume,SilverPrice,SilverVolume
440,2016-08-10,20.134000778198,10.0,20.134000778198,10.0
441,2016-08-11,19.983999252319,62.0,19.983999252319,62.0
442,2016-08-12,19.67200088501,10.0,19.67200088501,10.0
443,2016-08-14,19.818000793457,0.0,19.818000793457,0.0
444,2016-08-15,19.820999145508,1.0,19.820999145508,1.0
445,2016-08-16,19.847999572754,27.0,19.847999572754,27.0
446,2016-08-17,19.627000808715998,1.0,19.627000808715998,1.0
447,2016-08-18,19.719999313354002,12.0,19.719999313354002,12.0
448,2016-08-19,19.301000595093,2.0,19.301000595093,2.0
449,2016-08-21,18.986999511719,0.0,18.986999511719,0.0
450,2016-08-22,18.843000411987,24.0,18.843000411987,24.0
451,2016-08-23,18.909999847412,26.0,18.909999847412,26.0
452,2016-08-24,18.545000076294,13.0,18.545000076294,13.0
453,2016-08-25,18.478000640869,3.0,18.478000640869,3.0
454,2016-08-26,18.645000457764002,4.0,18.645000457764002,4.0
455,2016-08-28,18.540000915527,0.0,18.540000915527,0.0
456,2016-08-29,18.761999130249,1.0,18.761999130249,1.0
457,2016-08-30,18.576999664307,14289.0,18.576999664307,14289.0
458,2016-08-31,18.621999740601,1589.0,18.621999740601,1589.0
459,2016-09-01,18.857000350952,370.0,18.857000350952,370.0
460,2016-09-02,19.275999069214002,508.0,19.275999069214002,508.0
461,2016-09-04,19.44700050354,0.0,19.44700050354,0.0
462,2016-09-05,19.632999420165998,0.0,19.632999420165998,0.0
463,2016-09-06,20.048999786377,825.0,20.048999786377,825.0
464,2016-09-07,19.759000778198,236.0,19.759000778198,236.0
465,2016-09-08,19.590999603271,237.0,19.590999603271,237.0
466,2016-09-09,19.281999588013,125.0,19.281999588013,125.0
467,2016-09-11,19.156999588013,0.0,19.156999588013,0.0
468,2016-09-12,18.915000915527,253.0,18.915000915527,253.0
469,2016-09-13,18.889999389648,76.0,18.889999389648,76.0
470,2016-09-14,18.982000350952,107.0,18.982000350952,107.0
471,2016-09-15,18.958999633789002,133.0,18.958999633789002,133.0
472,2016-09-16,18.781000137329,79.0,18.781000137329,79.0
473,2016-09-18,18.882999420165998,0.0,18.882999420165998,0.0
474,2016-09-19,19.20599937439,48.0,19.20599937439,48.0
475,2016-09-20,19.194999694824,13.0,19.194999694824,13.0
476,2016-09-21,19.686000823975,22.0,19.686000823975,22.0
477,2016-09-22,20.020000457764002,42.0,20.020000457764002,42.0
478,2016-09-23,19.732999801635998,48.0,19.732999801635998,48.0
479,2016-09-25,19.781999588013,0.0,19.781999588013,0.0
480,2016-09-26,19.516000747681,38.0,19.516000747681,38.0
481,2016-09-27,19.086999893188,30.0,19.086999893188,30.0
482,2016-09-28,19.04400062561,54.0,19.04400062561,54.0
483,2016-09-29,19.114999771118,94.0,19.114999771118,94.0
484,2016-09-30,19.138999938965,70.0,19.138999938965,70.0
485,2016-10-02,19.218000411987,0.0,19.218000411987,0.0
486,2016-10-03,18.795000076294,13.0,18.795000076294,13.0
487,2016-10-04,17.712999343872003,160.0,17.712999343872003,160.0
488,2016-10-05,17.634000778198,19.0,17.634000778198,19.0
489,2016-10-06,17.288000106812,16.0,17.288000106812,16.0
490,2016-10-07,17.323999404907,69.0,17.323999404907,69.0
491,2016-10-09,17.711999893188,0.0,17.711999893188,0.0
492,2016-10-10,17.604999542235998,3.0,17.604999542235998,3.0
493,2016-10-11,17.45599937439,5.0,17.45599937439,5.0
494,2016-10-12,17.454999923706,11.0,17.454999923706,11.0
495,2016-10-13,17.409999847412,9.0,17.409999847412,9.0
496,2016-10-14,17.392999649048,32.0,17.392999649048,32.0
497,2016-10-16,17.461999893188,0.0,17.461999893188,0.0
498,2016-10-17,17.426000595093,13.0,17.426000595093,13.0
499,2016-10-18,17.590999603271,21.0,17.590999603271,21.0
500,2016-10-19,17.615999221802,9.0,17.615999221802,9.0
501,2016-10-20,17.502000808715998,17.0,17.502000808715998,17.0
502,2016-10-21,17.447999954224,59.0,17.447999954224,59.0
503,2016-10-23,17.52499961853,0.0,17.52499961853,0.0
504,2016-10-24,17.562000274658,113.0,17.562000274658,113.0
505,2016-10-25,17.736000061035,12.0,17.736000061035,12.0
506,2016-10-26,17.584999084473,6.0,17.584999084473,6.0
507,2016-10-27,17.604000091552997,17.0,17.604000091552997,17.0
508,2016-10-28,17.761999130249,38.0,17.761999130249,38.0
509,2016-10-30,17.840000152588,0.0,17.840000152588,0.0
510,2016-10-31,17.761999130249,4.0,17.761999130249,4.0
511,2016-11-01,18.385000228882,50.0,18.385000228882,50.0
512,2016-11-02,18.659999847412,14.0,18.659999847412,14.0
513,2016-11-03,18.382999420165998,4.0,18.382999420165998,4.0
514,2016-11-04,18.341999053955,10.0,18.341999053955,10.0
515,2016-11-06,18.174999237061,0.0,18.174999237061,0.0
516,2016-11-07,18.124000549316,10.0,18.124000549316,10.0
517,2016-11-08,18.329999923706,21.0,18.329999923706,21.0
518,2016-11-09,18.357000350952,19.0,18.357000350952,19.0
519,2016-11-10,18.715999603271,4.0,18.715999603271,4.0
520,2016-11-11,17.364000320435,29.0,17.364000320435,29.0
521,2016-11-13,17.457000732422,0.0,17.457000732422,0.0
522,2016-11-14,16.877000808715998,22.0,16.877000808715998,22.0
523,2016-11-15,17.028999328613,1.0,17.028999328613,1.0
524,2016-11-16,16.913999557495,1.0,16.913999557495,1.0
525,2016-11-17,16.760999679565,245.0,16.760999679565,245.0
526,2016-11-18,16.613000869751,25.0,16.613000869751,25.0
527,2016-11-20,16.55299949646,0.0,16.55299949646,0.0
528,2016-11-21,16.511999130249,3.0,16.511999130249,3.0
529,2016-11-22,16.622999191284002,129.0,16.622999191284002,129.0
530,2016-11-23,16.382999420165998,2.0,16.382999420165998,2.0
531,2016-11-24,16.343000411987,0.0,16.343000411987,0.0
532,2016-11-25,16.464000701904,1.0,16.464000701904,1.0
533,2016-11-28,16.57799911499,317.0,16.57799911499,317.0
534,2016-11-29,16.660999298096,17875.0,16.660999298096,17875.0
535,2016-11-30,16.406000137329,1213.0,16.406000137329,1213.0
536,2016-12-01,16.427000045776,777.0,16.427000045776,777.0
537,2016-12-02,16.753000259399,144.0,16.753000259399,144.0
538,2016-12-04,16.861999511719,0.0,16.861999511719,0.0
539,2016-12-05,16.823999404907,204.0,16.823999404907,204.0
540,2016-12-06,16.739999771118,268.0,16.739999771118,268.0
541,2016-12-07,17.20299911499,40.0,17.20299911499,40.0
542,2016-12-08,17.02499961853,75.0,17.02499961853,75.0
543,2016-12-09,16.896999359131,186.0,16.896999359131,186.0
544,2016-12-11,16.968000411987,0.0,16.968000411987,0.0
545,2016-12-12,17.115999221802,104.0,17.115999221802,104.0
546,2016-12-13,16.910999298096,201.0,16.910999298096,201.0
547,2016-12-14,17.152000427246,164.0,17.152000427246,164.0
548,2016-12-15,15.897000312805,420.0,15.897000312805,420.0
549,2016-12-16,16.15299987793,135.0,16.15299987793,135.0
550,2016-12-18,16.163000106812,0.0,16.163000106812,0.0
551,2016-12-19,16.025999069214002,9.0,16.025999069214002,9.0
552,2016-12-20,16.054000854492,17.0,16.054000854492,17.0
553,2016-12-21,15.918000221252,187.0,15.918000221252,187.0
554,2016-12-22,15.814999580383,75.0,15.814999580383,75.0
555,2016-12-23,15.704000473022,10.0,15.704000473022,10.0
556,2016-12-26,15.824999809265,0.0,15.824999809265,0.0
557,2016-12-27,15.928999900817999,14.0,15.928999900817999,14.0
558,2016-12-28,15.987999916077001,175.0,15.987999916077001,175.0
559,2016-12-29,16.163000106812,119.0,16.163000106812,119.0
560,2016-12-30,15.9359998703,155.0,15.9359998703,155.0
561,2017-01-02,16.014999389648,0.0,16.014999389648,0.0
562,2017-01-03,16.356000900269,6.0,16.356000900269,6.0
563,2017-01-04,16.499000549316,7.0,16.499000549316,7.0
564,2017-01-05,16.583999633789002,5.0,16.583999633789002,5.0
565,2017-01-06,16.465999603271,4.0,16.465999603271,4.0
566,2017-01-08,16.556999206543,0.0,16.556999206543,0.0
567,2017-01-09,16.629999160767,4.0,16.629999160767,4.0
568,2017-01-10,16.80299949646,242.0,16.80299949646,242.0
569,2017-01-11,16.783000946045,3.0,16.783000946045,3.0
570,2017-01-12,16.780000686645998,5.0,16.780000686645998,5.0
571,2017-01-13,16.719999313354002,9.0,16.719999313354002,9.0
572,2017-01-15,16.898000717163,0.0,16.898000717163,0.0
573,2017-01-16,16.832000732422,0.0,16.832000732422,0.0
574,2017-01-17,17.101999282837,860.0,17.101999282837,860.0
575,2017-01-18,17.235000610352,104.0,17.235000610352,104.0
576,2017-01-19,16.966999053955,4.0,16.966999053955,4.0
577,2017-01-20,16.996999740601,67.0,16.996999740601,67.0
578,2017-01-22,17.181999206543,0.0,17.181999206543,0.0
579,2017-01-23,17.14999961853,10.0,17.14999961853,10.0
580,2017-01-24,17.149000167847,2.0,17.149000167847,2.0
581,2017-01-25,16.944000244140998,5.0,16.944000244140998,5.0
582,2017-01-26,16.813999176025,396.0,16.813999176025,396.0
583,2017-01-27,17.10000038147,1.0,17.10000038147,1.0
584,2017-01-29,17.218000411987,0.0,17.218000411987,0.0
585,2017-01-30,17.121999740601,26.0,17.121999740601,26.0
586,2017-01-31,17.511999130249,29.0,17.511999130249,29.0
587,2017-02-01,17.420000076294,15.0,17.420000076294,15.0
588,2017-02-02,17.402000427246,19.0,17.402000427246,19.0
589,2017-02-03,17.45299911499,2.0,17.45299911499,2.0
590,2017-02-05,17.486999511719,0.0,17.486999511719,0.0
591,2017-02-06,17.666999816895,25.0,17.666999816895,25.0
592,2017-02-07,17.732999801635998,6.0,17.732999801635998,6.0
593,2017-02-08,17.683000564575,16.0,17.683000564575,16.0
594,2017-02-09,17.719999313354002,109.0,17.719999313354002,109.0
595,2017-02-10,17.912000656127997,67.0,17.912000656127997,67.0
596,2017-02-12,17.931999206543,0.0,17.931999206543,0.0
597,2017-02-13,17.804000854492,8.0,17.804000854492,8.0
598,2017-02-14,17.871999740601,26.0,17.871999740601,26.0
599,2017-02-15,17.94700050354,24.0,17.94700050354,24.0
600,2017-02-16,18.062999725342,16.0,18.062999725342,16.0
601,2017-02-17,18.018999099731,175.0,18.018999099731,175.0
602,2017-02-19,18.002000808715998,0.0,18.002000808715998,0.0
603,2017-02-20,18.042999267578,0.0,18.042999267578,0.0
604,2017-02-21,17.989999771118,189.0,17.989999771118,189.0
605,2017-02-22,17.941999435425,3831.0,17.941999435425,3831.0
606,2017-02-23,18.113000869751,68.0,18.113000869751,68.0
607,2017-02-24,18.334999084473,2845.0,18.334999084473,2845.0
608,2017-02-26,18.388000488281,0.0,18.388000488281,0.0
609,2017-02-27,18.354000091552997,24873.0,18.354000091552997,24873.0
610,2017-02-28,18.420000076294,4006.0,18.420000076294,4006.0
611,2017-03-01,18.443000793457,985.0,18.443000793457,985.0
612,2017-03-02,17.704999923706,898.0,17.704999923706,898.0
613,2017-03-03,17.69700050354,451.0,17.69700050354,451.0
614,2017-03-05,17.976999282837,0.0,17.976999282837,0.0
615,2017-03-06,17.72500038147,304.0,17.72500038147,304.0
616,2017-03-07,17.492000579834002,359.0,17.492000579834002,359.0
617,2017-03-08,17.256999969482,886.0,17.256999969482,886.0
618,2017-03-09,16.993000030518,108.0,16.993000030518,108.0
619,2017-03-10,16.882999420165998,170.0,16.882999420165998,170.0
620,2017-03-12,17.017000198364002,0.0,17.017000198364002,0.0
621,2017-03-13,16.934999465942,207.0,16.934999465942,207.0
622,2017-03-14,16.888000488281,92.0,16.888000488281,92.0
623,2017-03-15,16.888000488281,122.0,16.888000488281,122.0
624,2017-03-16,17.295999526978,226.0,17.295999526978,226.0
625,2017-03-17,17.378999710083,59.0,17.378999710083,59.0
626,2017-03-19,17.42799949646,0.0,17.42799949646,0.0
627,2017-03-20,17.40299987793,83.0,17.40299987793,83.0
628,2017-03-21,17.549999237061,21.0,17.549999237061,21.0
629,2017-03-22,17.545000076294,11.0,17.545000076294,11.0
630,2017-03-23,17.562999725342,29.0,17.562999725342,29.0
631,2017-03-24,17.719999313354002,244.0,17.719999313354002,244.0
632,2017-03-26,17.854999542235998,0.0,17.854999542235998,0.0
633,2017-03-27,18.079999923706,10.0,18.079999923706,10.0
634,2017-03-28,18.22500038147,74.0,18.22500038147,74.0
635,2017-03-29,18.228000640869,4.0,18.228000640869,4.0
636,2017-03-30,18.184999465942,61.0,18.184999465942,61.0
637,2017-03-31,18.235000610352,19.0,18.235000610352,19.0
638,2017-04-02,18.236999511719,0.0,18.236999511719,0.0
639,2017-04-03,18.190999984741,24.0,18.190999984741,24.0
640,2017-04-04,18.302000045776,10.0,18.302000045776,10.0
641,2017-04-05,18.166000366210998,33.0,18.166000366210998,33.0
642,2017-04-06,18.22500038147,139.0,18.22500038147,139.0
643,2017-04-07,18.129999160767,9.0,18.129999160767,9.0
644,2017-04-09,17.992000579834002,0.0,17.992000579834002,0.0
645,2017-04-10,17.893999099731,57.0,17.893999099731,57.0
646,2017-04-11,18.232999801635998,24.0,18.232999801635998,24.0
647,2017-04-12,18.278999328613,137.0,18.278999328613,137.0
648,2017-04-13,18.489000320435,7.0,18.489000320435,7.0
649,2017-04-14,18.545000076294,0.0,18.545000076294,0.0
650,2017-04-16,18.620000839233,0.0,18.620000839233,0.0
651,2017-04-17,18.493000030518,7.0,18.493000030518,7.0
652,2017-04-18,18.250999450684,36120.0,18.250999450684,36120.0
653,2017-04-19,18.135999679565,67.0,18.135999679565,67.0
654,2017-04-20,17.992000579834002,41780.0,17.992000579834002,41780.0
655,2017-04-21,17.829999923706,35.0,17.829999923706,35.0
656,2017-04-23,17.909999847412,0.0,17.909999847412,0.0
657,2017-04-24,17.847999572754,46779.0,17.847999572754,46779.0
658,2017-04-25,17.58099937439,29.0,17.58099937439,29.0
659,2017-04-26,17.353000640869,67568.0,17.353000640869,67568.0
660,2017-04-27,17.264999389648,35737.0,17.264999389648,35737.0
661,2017-04-28,17.190999984741,1538.0,17.190999984741,1538.0
662,2017-04-30,17.295000076294,0.0,17.295000076294,0.0
663,2017-05-01,16.780000686645998,1436.0,16.780000686645998,1436.0
664,2017-05-02,16.768999099731,543.0,16.768999099731,543.0
665,2017-05-03,16.486999511719,1233.0,16.486999511719,1233.0
666,2017-05-04,16.243999481201,679.0,16.243999481201,679.0
667,2017-05-05,16.215000152588,193.0,16.215000152588,193.0
668,2017-05-07,16.489999771118,0.0,16.489999771118,0.0
669,2017-05-08,16.198999404907,148.0,16.198999404907,148.0
670,2017-05-09,16.007999420165998,89.0,16.007999420165998,89.0
671,2017-05-10,16.150999069214002,125.0,16.150999069214002,125.0
672,2017-05-11,16.208999633789002,71.0,16.208999633789002,71.0
673,2017-05-12,16.346000671387,36.0,16.346000671387,36.0
674,2017-05-14,16.471000671387,0.0,16.471000671387,0.0
675,2017-05-15,16.561000823975,82.0,16.561000823975,82.0
676,2017-05-16,16.693000793457,51.0,16.693000793457,51.0
677,2017-05-17,16.851999282837,124.0,16.851999282837,124.0
678,2017-05-18,16.621000289917,57.0,16.621000289917,57.0
679,2017-05-19,16.75,73.0,16.75,73.0
680,2017-05-21,16.989999771118,0.0,16.989999771118,0.0
681,2017-05-22,17.142999649048,2.0,17.142999649048,2.0
682,2017-05-23,17.090999603271,66.0,17.090999603271,66.0
683,2017-05-24,17.076999664307,16.0,17.076999664307,16.0
684,2017-05-25,17.152000427246,86.0,17.152000427246,86.0
685,2017-05-26,17.283000946045,31.0,17.283000946045,31.0
686,2017-05-28,17.389999389648,0.0,17.389999389648,0.0
687,2017-05-29,17.392000198364002,0.0,17.392000198364002,0.0
688,2017-05-30,17.388000488281,884.0,17.388000488281,884.0
689,2017-05-31,17.368000030518,47.0,17.368000030518,47.0
690,2017-06-01,17.243000030518,83.0,17.243000030518,83.0
691,2017-06-02,17.486999511719,254.0,17.486999511719,254.0
692,2017-06-04,17.573999404907,0.0,17.573999404907,0.0
693,2017-06-05,17.54700088501,11.0,17.54700088501,11.0
694,2017-06-06,17.677000045776,18.0,17.677000045776,18.0
695,2017-06-07,17.586999893188,97.0,17.586999893188,97.0
696,2017-06-08,17.384000778198,23.0,17.384000778198,23.0
697,2017-06-09,17.193000793457,34.0,17.193000793457,34.0
698,2017-06-11,17.146999359131,0.0,17.146999359131,0.0
699,2017-06-12,16.913999557495,7.0,16.913999557495,7.0
700,2017-06-13,16.738000869751,35.0,16.738000869751,35.0
701,2017-06-14,17.107000350952,80.0,17.107000350952,80.0
702,2017-06-15,16.690999984741,13.0,16.690999984741,13.0
703,2017-06-16,16.635999679565,4.0,16.635999679565,4.0
704,2017-06-18,16.667999267578,0.0,16.667999267578,0.0
705,2017-06-19,16.482999801635998,13.0,16.482999801635998,13.0
706,2017-06-20,16.398000717163,51.0,16.398000717163,51.0
707,2017-06-21,16.354999542235998,22.0,16.354999542235998,22.0
708,2017-06-22,16.489999771118,4.0,16.489999771118,4.0
709,2017-06-23,16.628000259399,1.0,16.628000259399,1.0
710,2017-06-25,16.680000305176,0.0,16.680000305176,0.0
711,2017-06-26,16.559999465942,4.0,16.559999465942,4.0
712,2017-06-27,16.576000213623,51953.0,16.576000213623,51953.0
713,2017-06-28,16.715000152588,8.0,16.715000152588,8.0
714,2017-06-29,16.586000442505,17565.0,16.586000442505,17565.0
715,2017-06-30,16.568000793457,1336.0,16.568000793457,1336.0
716,2017-07-02,16.593000411987,0.0,16.593000411987,0.0
717,2017-07-03,16.037000656127997,425.0,16.037000656127997,425.0
718,2017-07-04,16.125999450684,0.0,16.125999450684,0.0
719,2017-07-05,15.842000007629002,615.0,15.842000007629002,615.0
720,2017-07-06,15.927000045776,185.0,15.927000045776,185.0
721,2017-07-07,15.371000289917,301.0,15.371000289917,301.0
722,2017-07-09,15.58899974823,0.0,15.58899974823,0.0
723,2017-07-10,15.576999664307001,286.0,15.576999664307001,286.0
724,2017-07-11,15.696999549866,163.0,15.696999549866,163.0
725,2017-07-12,15.83899974823,61.0,15.83899974823,61.0
726,2017-07-13,15.642000198364,20.0,15.642000198364,20.0
727,2017-07-14,15.883999824524,62.0,15.883999824524,62.0
728,2017-07-16,16.021999359131,0.0,16.021999359131,0.0
729,2017-07-17,16.049999237061,55.0,16.049999237061,55.0
730,2017-07-18,16.22200012207,97.0,16.22200012207,97.0
731,2017-07-19,16.250999450684,47.0,16.250999450684,47.0
732,2017-07-20,16.298999786377,72.0,16.298999786377,72.0
733,2017-07-21,16.409999847412,69.0,16.409999847412,69.0
734,2017-07-23,16.503999710083,0.0,16.503999710083,0.0
735,2017-07-24,16.398000717163,124.0,16.398000717163,124.0
736,2017-07-25,16.496999740601,33.0,16.496999740601,33.0
737,2017-07-26,16.415000915527,100.0,16.415000915527,100.0
738,2017-07-27,16.528999328613,5.0,16.528999328613,5.0
739,2017-07-28,16.663999557495,78.0,16.663999557495,78.0
740,2017-07-30,16.773000717163,0.0,16.773000717163,0.0
741,2017-07-31,16.75,276.0,16.75,276.0
742,2017-08-01,16.728000640869,38.0,16.728000640869,38.0
743,2017-08-02,16.69700050354,6.0,16.69700050354,6.0
744,2017-08-03,16.593999862671,57971.0,16.593999862671,57971.0
745,2017-08-04,16.22200012207,2.0,16.22200012207,2.0
746,2017-08-06,16.22500038147,0.0,16.22500038147,0.0
747,2017-08-07,16.221000671387,4.0,16.221000671387,4.0
748,2017-08-08,16.360000610352,35.0,16.360000610352,35.0
749,2017-08-09,16.833999633789002,85.0,16.833999633789002,85.0
750,2017-08-10,17.035999298096,169.0,17.035999298096,169.0
751,2017-08-11,17.041000366210998,49.0,17.041000366210998,49.0
752,2017-08-13,17.076000213623,0.0,17.076000213623,0.0
753,2017-08-14,17.093000411987,56.0,17.093000411987,56.0
754,2017-08-15,16.690000534058,15.0,16.690000534058,15.0
755,2017-08-16,16.916999816895,28.0,16.916999816895,28.0
756,2017-08-17,17.030000686645998,57.0,17.030000686645998,57.0
757,2017-08-18,16.979999542235998,25.0,16.979999542235998,25.0
758,2017-08-20,16.895999908447003,0.0,16.895999908447003,0.0
759,2017-08-21,16.995000839233,16.0,16.995000839233,16.0
760,2017-08-22,16.961999893188,15.0,16.961999893188,15.0
761,2017-08-23,17.031999588013,37.0,17.031999588013,37.0
762,2017-08-24,16.951999664307,50.0,16.951999664307,50.0
763,2017-08-25,17.038000106812,71.0,17.038000106812,71.0
764,2017-08-27,17.041999816895,0.0,17.041999816895,0.0
765,2017-08-28,17.430999755859002,99635.0,17.430999755859002,99635.0
766,2017-08-29,17.42200088501,1.0,17.42200088501,1.0
767,2017-08-30,17.403999328613,21198.0,17.403999328613,21198.0
768,2017-08-31,17.479999542235998,1473.0,17.479999542235998,1473.0
769,2017-09-01,17.718999862671,535.0,17.718999862671,535.0
770,2017-09-03,17.934000015259,0.0,17.934000015259,0.0
771,2017-09-04,17.913999557495,0.0,17.913999557495,0.0
772,2017-09-05,17.844999313354002,953.0,17.844999313354002,953.0
773,2017-09-06,17.815999984741,309.0,17.815999984741,309.0
774,2017-09-07,18.016000747681,807.0,18.016000747681,807.0
775,2017-09-08,18.027000427246,364.0,18.027000427246,364.0
776,2017-09-10,17.930000305176,0.0,17.930000305176,0.0
777,2017-09-11,17.806999206543,397.0,17.806999206543,397.0
778,2017-09-12,17.795000076294,355.0,17.795000076294,355.0
779,2017-09-13,17.771999359131,428.0,17.771999359131,428.0
780,2017-09-14,17.697999954224,275.0,17.697999954224,275.0
781,2017-09-15,17.611000061035,244.0,17.611000061035,244.0
782,2017-09-17,17.601999282837,0.0,17.601999282837,0.0
783,2017-09-18,17.070999145508,208.0,17.070999145508,208.0
784,2017-09-19,17.194999694824,163.0,17.194999694824,163.0
785,2017-09-20,17.250999450684,87.0,17.250999450684,87.0
786,2017-09-21,16.937000274658,212.0,16.937000274658,212.0
787,2017-09-22,16.90299987793,90.0,16.90299987793,90.0
788,2017-09-24,16.957000732422,0.0,16.957000732422,0.0
789,2017-09-25,17.059000015259,172.0,17.059000015259,172.0
790,2017-09-26,16.804000854492,108.0,16.804000854492,108.0
791,2017-09-27,16.747999191284002,43.0,16.747999191284002,43.0
792,2017-09-28,16.773000717163,177.0,16.773000717163,177.0
793,2017-09-29,16.607000350952,23.0,16.607000350952,23.0
794,2017-10-01,16.643999099731,0.0,16.643999099731,0.0
795,2017-10-02,16.584999084473,19.0,16.584999084473,19.0
796,2017-10-03,16.58099937439,38.0,16.58099937439,38.0
797,2017-10-04,16.562999725342,54.0,16.562999725342,54.0
798,2017-10-05,16.582000732422,19.0,16.582000732422,19.0
799,2017-10-06,16.733999252319,24.0,16.733999252319,24.0
800,2017-10-08,16.834999084473,0.0,16.834999084473,0.0
801,2017-10-09,16.916000366210998,4.0,16.916000366210998,4.0
802,2017-10-10,17.155000686645998,33.0,17.155000686645998,33.0
803,2017-10-11,17.08099937439,49.0,17.08099937439,49.0
804,2017-10-12,17.211000442505,43.0,17.211000442505,43.0
805,2017-10-13,17.354999542235998,70.0,17.354999542235998,70.0
806,2017-10-15,17.44700050354,0.0,17.44700050354,0.0
807,2017-10-16,17.315000534058,25.0,17.315000534058,25.0
808,2017-10-17,16.986999511719,55.0,16.986999511719,55.0
809,2017-10-18,16.943000793457,5.0,16.943000793457,5.0
810,2017-10-19,17.201000213623,7.0,17.201000213623,7.0
811,2017-10-20,17.021999359131,16.0,17.021999359131,16.0
812,2017-10-22,16.996000289917,0.0,16.996000289917,0.0
813,2017-10-23,17.024000167847,16.0,17.024000167847,16.0
814,2017-10-24,16.906999588013,57.0,16.906999588013,57.0
815,2017-10-25,16.868000030518,28.0,16.868000030518,28.0
816,2017-10-26,16.763999938965,64.0,16.763999938965,64.0
817,2017-10-27,16.701999664307,3.0,16.701999664307,3.0
818,2017-10-29,16.837999343872003,0.0,16.837999343872003,0.0
819,2017-10-30,16.802000045776,123.0,16.802000045776,123.0
820,2017-10-31,16.645000457764002,297.0,16.645000457764002,297.0
821,2017-11-01,17.131999969482,29.0,17.131999969482,29.0
822,2017-11-02,17.093999862671,18.0,17.093999862671,18.0
823,2017-11-03,16.79400062561,10.0,16.79400062561,10.0
824,2017-11-05,16.861000061035,0.0,16.861000061035,0.0
825,2017-11-06,17.194999694824,10.0,17.194999694824,10.0
826,2017-11-07,16.905000686645998,1.0,16.905000686645998,1.0
827,2017-11-08,17.106000900269,5.0,17.106000900269,5.0
828,2017-11-09,16.943000793457,2.0,16.943000793457,2.0
829,2017-11-10,16.843999862671,1.0,16.843999862671,1.0
830,2017-11-12,16.902000427246,0.0,16.902000427246,0.0
831,2017-11-13,17.023000717163,3.0,17.023000717163,3.0
832,2017-11-14,17.052000045776,1.0,17.052000045776,1.0
833,2017-11-15,16.950000762939,1.0,16.950000762939,1.0
834,2017-11-16,17.055999755859002,9.0,17.055999755859002,9.0
835,2017-11-17,17.357999801635998,3.0,17.357999801635998,3.0
836,2017-11-19,17.266000747681,0.0,17.266000747681,0.0
837,2017-11-20,16.826999664307,0.0,16.826999664307,0.0
838,2017-11-21,16.948999404907,1.0,16.948999404907,1.0
839,2017-11-22,17.100999832153,0.0,17.100999832153,0.0
840,2017-11-23,17.096000671387,0.0,17.096000671387,0.0
841,2017-11-24,16.981000900269,1.0,16.981000900269,1.0
842,2017-11-26,17.009000778198,0.0,17.009000778198,0.0
843,2017-11-27,17.009000778198,2.0,17.009000778198,2.0
844,2017-11-28,16.811000823975,2.0,16.811000823975,2.0
845,2017-11-29,16.457000732422,22561.0,16.457000732422,22561.0
846,2017-11-30,16.381999969482,1585.0,16.381999969482,1585.0
847,2017-12-01,16.29700088501,523.0,16.29700088501,523.0
848,2017-12-03,16.409999847412,0.0,16.409999847412,0.0
849,2017-12-04,16.284000396729,893.0,16.284000396729,893.0
850,2017-12-05,15.972999572753999,75.0,15.972999572753999,75.0
851,2017-12-06,15.868000030518001,207.0,15.868000030518001,207.0
852,2017-12-07,15.715000152588,174.0,15.715000152588,174.0
853,2017-12-08,15.736000061034998,75.0,15.736000061034998,75.0
854,2017-12-10,15.864999771117999,0.0,15.864999771117999,0.0
855,2017-12-11,15.696999549866,77.0,15.696999549866,77.0
856,2017-12-12,15.581999778748,197.0,15.581999778748,197.0
857,2017-12-13,15.784000396728999,190.0,15.784000396728999,190.0
858,2017-12-14,15.85000038147,31.0,15.85000038147,31.0
859,2017-12-15,15.977999687195,373.0,15.977999687195,373.0
860,2017-12-17,16.069999694824,0.0,16.069999694824,0.0
861,2017-12-18,16.120000839233,46.0,16.120000839233,46.0
862,2017-12-19,16.065999984741,16.0,16.065999984741,16.0
863,2017-12-20,16.187999725342,16.0,16.187999725342,16.0
864,2017-12-21,16.152000427246,46.0,16.152000427246,46.0
865,2017-12-22,16.357000350952,194.0,16.357000350952,194.0
866,2017-12-25,16.389999389648,0.0,16.389999389648,0.0
867,2017-12-26,16.520000457764002,64.0,16.520000457764002,64.0
868,2017-12-27,16.618999481201,88.0,16.618999481201,88.0
869,2017-12-28,16.832000732422,207.0,16.832000732422,207.0
870,2017-12-29,17.059999465942,17.0,17.059999465942,17.0
871,2018-01-01,17.069999694824,0.0,17.069999694824,0.0
872,2018-01-02,17.121000289917,34.0,17.121000289917,34.0
873,2018-01-03,17.184999465942,4.0,17.184999465942,4.0
874,2018-01-04,17.188999176025,34.0,17.188999176025,34.0
875,2018-01-05,17.204999923706,0.0,17.204999923706,0.0
876,2018-01-07,17.270000457764002,0.0,17.270000457764002,0.0
877,2018-01-08,17.063999176025,0.0,17.063999176025,0.0
878,2018-01-09,16.936000823975,9.0,16.936000823975,9.0
879,2018-01-10,17.603000640869,1.0,17.603000640869,1.0
880,2018-01-11,16.893999099731,35.0,16.893999099731,35.0
881,2018-01-12,17.069000244140998,52.0,17.069000244140998,52.0
882,2018-01-14,17.245000839233,0.0,17.245000839233,0.0
883,2018-01-15,17.379999160767,0.0,17.379999160767,0.0
