,Date,OilPrice,OilVolume,GasPrice,GasVolume
759,2018-03-15,65.120002746582,208594.0,2.680999994278,147708.0
760,2018-03-16,66.209999084473,264214.0,2.6879999637604,78672.0
761,2018-03-19,66.050003051758,272416.0,2.6510000228882005,115506.0
762,2018-03-20,67.419998168945,326466.0,2.6749999523162997,126457.0
763,2018-03-21,69.470001220703,401046.0,2.6380000114441002,135651.0
764,2018-03-22,68.910003662109,286629.0,2.6170001029968,103060.0
765,2018-03-23,70.449996948242,283010.0,2.5910000801086,57008.0
766,2018-03-26,70.120002746582,183689.0,2.6180000305176003,52520.0
767,2018-03-27,70.110000610352,131391.0,2.6909999847412003,9727.0
768,2018-03-28,69.529998779297,141890.0,2.6979999542236,85532.0
769,2018-03-29,70.269996643066,25293.0,2.7330000400543,160014.0
770,2018-04-02,67.639999389648,190053.0,2.683000087738,165214.0
771,2018-04-03,68.120002746582,232257.0,2.6970000267029,112561.0
772,2018-04-04,68.019996643066,361479.0,2.7179999351502,139580.0
773,2018-04-05,68.330001831055,270818.0,2.6749999523162997,160236.0
774,2018-04-06,67.110000610352,296092.0,2.7009999752044997,135394.0
775,2018-04-09,68.650001525879,257496.0,2.6930000782012997,220804.0
776,2018-04-10,71.040000915527,452335.0,2.6559998989105003,219226.0
777,2018-04-11,72.05999755859399,495410.0,2.6749999523162997,180073.0
778,2018-04-12,72.019996643066,330212.0,2.6860001087189,179513.0
779,2018-04-13,72.580001831055,328504.0,2.7349998950957994,167242.0
780,2018-04-16,71.419998168945,297437.0,2.7520000934601003,116448.0
781,2018-04-17,71.580001831055,315036.0,2.7379999160767,94016.0
782,2018-04-18,73.480003356934,352649.0,2.739000082016,128915.0
783,2018-04-19,73.779998779297,393964.0,2.6600000858307,233754.0
784,2018-04-20,74.05999755859399,371895.0,2.739000082016,162640.0
785,2018-04-23,74.709999084473,317446.0,2.7400000095367,110246.0
786,2018-04-24,73.860000610352,330603.0,2.7809998989105,63431.0
787,2018-04-25,74.0,275128.0,2.7860000133514,57673.0
788,2018-04-26,74.73999786377,179479.0,2.8210000991821005,9917.0
789,2018-04-27,74.639999389648,156532.0,2.7709999084473,129328.0
790,2018-04-30,75.169998168945,24760.0,2.7630000114441002,128248.0
791,2018-05-01,73.129997253418,360973.0,2.8020000457764,166920.0
792,2018-05-02,73.360000610352,347055.0,2.7539999485016002,126751.0
793,2018-05-03,73.620002746582,382135.0,2.7260000705719,161671.0
794,2018-05-04,74.870002746582,289860.0,2.7109999656677,113276.0
795,2018-05-07,76.169998168945,230472.0,2.7409999370575,160122.0
796,2018-05-08,74.849998474121,519797.0,2.7320001125336004,153614.0
797,2018-05-09,77.209999084473,364746.0,2.7369999885558998,117167.0
798,2018-05-10,77.470001220703,314193.0,2.8139998912811,242955.0
799,2018-05-11,77.120002746582,261802.0,2.805999994278,119502.0
800,2018-05-14,78.230003356934,290126.0,2.8420000076294,130605.0
801,2018-05-15,78.430000305176,390915.0,2.8359999656677,107086.0
802,2018-05-16,79.279998779297,336573.0,2.8150000572205003,105943.0
803,2018-05-17,79.300003051758,330172.0,2.8589999675751,182971.0
804,2018-05-18,78.51000213623,277277.0,2.8469998836517,110778.0
805,2018-05-21,79.220001220703,245772.0,2.8099999427794997,127049.0
